0
"1,8.319252159968595,10.400604367351537,3"
"2,9.608103115844694,11.501828591235437,3"
"3,10.679777006727848,11.054302223701686,3"
"4,9.837323031358526,8.60601174076184,3"
"5,11.839960111192216,10.67196458879817,3"
"6,9.008549510041398,11.05509540044144,3"
"7,11.349180795358532,10.924019559338607,3"
"8,12.577750962247892,10.09705603266118,3"
"9,11.62480025737473,10.563431618654686,3"
"10,8.416974996811899,9.190143067103033,3"
"11,11.34352679832255,11.073483491933615,3"
"12,9.262209186017053,9.695810413433426,3"
"1,8.3106301973475,10.399739277717924,4"
"2,9.630261060957732,11.507436699241051,4"
"3,10.677978556923886,11.040265033017853,4"
"4,9.816986623718226,8.592077525902454,4"
"5,11.865449736885122,10.695144674832003,4"
"6,9.010277232288626,11.056716244384258,4"
"7,11.349180795358532,10.924019559338607,4"
"8,12.422292324494027,10.130921658393646,4"
"9,11.657767157191262,10.56879302392131,4"
"10,8.454487437645739,9.20933398968353,4"
"11,11.33899512021551,11.066277716642606,4"
"12,9.26431071139373,9.695267518966668,4"
"1,8.307416411100668,10.385904929812062,5"
"2,9.638261685951552,11.495960957974935,5"
"3,10.694853942754929,11.054802502501916,5"
"4,9.808517956766524,8.598736745378734,5"
"5,11.864309812393099,10.698196077908543,5"
"6,9.014173778618197,11.052555944209516,5"
"7,11.352197412577034,10.91959943563737,5"
"8,12.374891585393252,10.132257319058908,5"
"9,11.671267787007897,10.55514698931528,5"
"10,8.509154721963476,9.224948257630755,5"
"11,11.35298144571193,11.114073004377543,5"
"12,9.27378310566763,9.699191113143064,5"
"13,8.656178220054679,8.874895349192736,5"
"1,8.305542504277584,10.377591863597074,6"
"2,9.673992023010152,11.497561970715523,6"
"3,10.706321291011655,11.06840070027534,6"
"4,9.787904160002135,8.601708386534392,6"
"5,11.863164896582655,10.701245611704064,6"
"6,8.998400559076089,11.06939683931687,6"
"7,11.346187646298914,10.915512327034536,6"
"8,12.328612521628486,10.144973838743017,6"
"9,11.665963273505854,10.544319596242138,6"
"10,8.53851528452137,9.23412636393309,6"
"11,11.370779851644714,11.051836374744784,6"
"12,9.276886596669051,9.700476621206555,6"
"13,8.670741146734843,8.883383359751075,6"
"14,12.016241343056253,10.349851060630717,6"
"1,8.30934151045969,10.356470240913092,7"
"2,9.703457535324402,11.503674041751902,7"
"3,10.720860250249048,11.075031542517396,7"
"4,9.733603314430292,8.588447465808471,7"
"5,11.821267335126082,10.692289272016044,7"
"6,9.044275342629856,11.020416831409225,7"
"7,11.343184436268048,10.919912805741546,7"
"8,12.421140171494518,10.150734388626844,7"
"9,11.677516524189313,10.535968755346708,7"
"10,8.478863393842245,9.180524200285195,7"
"11,11.397615578993978,11.043649053281106,7"
"12,9.276886596669051,9.700476621206555,7"
"13,8.725004993150234,8.881859388559466,7"
"14,12.027568541612748,10.351816516027519,7"
"1,8.316126817235313,10.34928808973504,8"
"2,9.731690927750192,11.502481049547198,8"
"3,10.72261830073233,11.073850599125954,8"
"4,9.637013017675114,8.580474906645652,8"
"5,11.833274550648174,10.689995682104534,8"
"6,9.057003857295014,11.003530587637911,8"
"7,11.349127136456651,10.937013167487413,8"
"8,12.269784887510447,10.156230951735068,8"
"9,11.696439148550585,10.532851412445286,8"
"10,8.422762107695164,9.123472260501009,8"
"11,11.41726489620772,10.974059176458058,8"
"12,9.279963674981097,9.701751188775889,8"
"13,8.734529579653131,8.882864893586435,8"
"17,12.163528959581306,10.360837624709804,8"
"1,8.272780537443733,10.343565312281287,9"
"2,9.782804349440624,11.49797232641341,9"
"3,10.737476143288402,11.069282054636414,9"
"4,9.566061703224866,8.594373206648859,9"
"5,11.863164896582655,10.701245611704064,9"
"6,9.0146140544235,11.045209208304902,9"
"7,11.3961392629446,10.976452849131489,9"
"8,12.519362029526926,10.185839307907296,9"
"9,11.689970075626412,10.524749656587206,9"
"10,8.457478255330443,9.132827741551473,9"
"11,11.480920380854446,10.968625770961653,9"
"13,8.735755640665456,8.857918037966066,9"
"17,12.150061027521657,10.362208294135678,9"
"1,8.23555933226059,10.332995856962135,10"
"2,9.828795609615224,11.46706022444016,10"
"3,10.748938839963056,11.078334592938472,10"
"4,9.522100207599799,8.5768690064845,10"
"5,11.825759316951395,10.680354362601536,10"
"6,8.984465692471554,11.080725248225443,10"
"7,11.401137883332485,10.997117694735877,10"
"8,12.450810868096944,10.192882998423554,10"
"9,11.672945469766965,10.522466177574907,10"
"10,8.438793091627078,9.095227522367043,10"
"11,11.589350832653695,10.87307582808093,10"
"13,8.756706998237615,8.858234374959903,10"
"17,12.150061027521657,10.362208294135678,10"
"1,8.20705078621349,10.326238190475774,11"
"2,9.861710969838267,11.452795648361466,11"
"3,10.8277244519583,11.167146427255691,11"
"4,9.496069476203749,8.598840600813862,11"
"5,11.845391137563777,10.687670000909078,11"
"6,8.970725200988634,11.109814592372269,11"
"7,11.381608945880574,10.996906078211614,11"
"8,12.605057246937278,10.243670288642914,11"
"9,11.646723495486304,10.523162393836486,11"
"10,8.382075060151696,9.026651193282337,11"
"11,11.587703276793729,10.838650949790853,11"
"12,9.242402721212141,9.687644250035666,11"
"13,8.785271287609024,8.816663678518484,11"
"17,12.149465487670525,10.365725836825169,11"
"1,8.249165147567421,10.256784692122649,12"
"2,9.888325320620734,11.449275220220342,12"
"3,10.773771865759919,11.07236795438384,12"
"4,9.448194203507109,8.62993175046705,12"
"5,11.843130865436605,10.693705336309398,12"
"6,8.988201168711063,11.109032533915444,12"
"7,11.409477310987132,11.02757304503072,12"
"8,12.622136188224147,10.262590655250943,12"
"9,11.645002636068917,10.528548472930979,12"
"10,8.417889822723415,9.041132236980586,12"
"11,11.556365060617814,10.805881659805985,12"
"12,9.262209186017053,9.695810413433426,12"
"13,8.826078387277677,8.829913764573261,12"
"17,12.158620386232258,10.389126429962916,12"
"1,8.21720567643914,10.213966143597107,13"
"2,9.945740328197294,11.44110486865827,13"
"3,10.843415595474601,11.148959063908077,13"
"4,9.41917823645721,8.641978378516571,13"
"5,11.821267335126082,10.692289272016044,13"
"6,8.997764808827363,11.109438927579292,13"
"7,11.42472560115165,11.035123739974678,13"
"9,11.686499425328968,10.535799166634469,13"
"10,8.359208932126808,8.968487603799648,13"
"11,11.525120045842051,10.777087476890635,13"
"12,9.26270790248609,9.694603613779233,13"
"13,8.849964500455474,8.82715898086915,13"
"17,12.157335416695814,10.39618840243385,13"
"1,8.230124152311285,10.171393979614576,14"
"2,9.978763709460681,11.441969616329983,14"
"3,10.801626097732733,11.08829304490249,14"
"4,9.390681465907072,8.6610376959729,14"
"5,11.781096407426693,10.683698853741893,14"
"6,9.025271696542077,11.086114076052382,14"
"7,11.447463134433216,11.062538274691041,14"
"9,11.729140546508168,10.546232955118626,14"
"10,8.440268202523649,9.005144874898264,14"
"11,11.510254672704374,10.754013961627457,14"
"12,9.276886596669051,9.700476621206555,14"
"1,8.218451924412067,10.137278142456463,15"
"2,10.035957808031771,11.464758709153678,15"
"3,10.795819726984798,11.062102423311886,15"
"4,9.350175996509572,8.660252859966143,15"
"5,11.77658349271953,10.69534137555069,15"
"6,9.03474145372832,11.079109038476334,15"
"7,11.465530155737946,11.083198782664237,15"
"9,11.745526905215483,10.554552137466676,15"
"10,8.510295492388995,8.997544220062503,15"
"11,11.449572258951504,10.70896206071336,15"
"12,9.293492541213185,9.707355028652751,15"
"13,8.73338262559079,8.638745134794751,15"
"1,8.217799528405502,10.128531370006373,16"
"2,10.06710449983539,11.463662538327002,16"
"3,10.797539467012246,11.042902526073654,16"
"4,9.329079240167315,8.729837378565017,16"
"5,11.774298484559655,10.701151497784583,16"
"6,9.053053444954127,11.072683910997151,16"
"7,11.482319553478462,11.106900511055718,16"
"9,11.713070904908925,10.538075445900631,16"
"10,8.527427205403686,8.987928758119189,16"
"11,11.40245870829076,10.68024129727083,16"
"12,9.262209186017053,9.695810413433426,16"
"13,8.736226615954385,8.610217792149726,16"
"1,8.208650162307933,10.123299917790913,17"
"2,10.042975561198123,11.45872963667048,17"
"3,10.789055004597223,11.031807818349467,17"
"4,9.245542255853271,8.673262431828725,17"
"5,11.782432355301138,10.707739892271032,17"
"6,9.03777541007508,11.097206858484261,17"
"7,11.460292777384714,11.105412707687965,17"
"9,11.802296923614927,10.562863046975028,17"
"10,8.525773179705801,8.990339603454398,17"
"11,11.39558492008036,10.648919506934563,17"
"12,9.263813079090928,9.696471695143353,17"
"1,8.233172443717097,10.098394333985855,18"
"2,10.050538232115677,11.47021597552514,18"
"3,10.80534919961587,11.025025853428662,18"
"4,9.27566681458545,8.759520581641008,18"
"5,11.766244176916253,10.694629509348951,18"
"6,9.041371157040494,11.100349850369055,18"
"7,11.433430930460172,11.0813939514935,18"
"9,11.849976736408973,10.57775360377331,18"
"10,8.55852869876195,8.988325801780446,18"
