25,1.642600897,1860.5,1492
25,1.642600897,1861,1491
25,1.642600897,1860.5,1490
25,1.65,1860.5,1489
25,1.65,1860.5,1488
25,1.65,1861.5,1487
25,1.642600897,1861.5,1486
25,1.642600897,1861.5,1485
25,1.642600897,1862,1484
25,1.642600897,1861,1483
25,1.635267857,1861.5,1482
25,1.635267857,1861.5,1481
25,1.642600897,1860.5,1480
25,1.642600897,1860.5,1479
25,1.635267857,1860.5,1478
25,1.642600897,1860.5,1477
25,1.642600897,1860.5,1476
25,1.642600897,1860.5,1475
25,1.635267857,1860.5,1474
25,1.635267857,1860.5,1473
25,1.642600897,1860.5,1472
25,1.642600897,1860.5,1471
25,1.642600897,1860.5,1470
25,1.642600897,1861,1469
25,1.657466063,1860.5,1468
25,1.657466063,1861,1467
25,1.657466063,1861,1466
25,1.665,1860.5,1465
25,1.665,1861,1464
25,1.657466063,1860.5,1463
25,1.657466063,1861,1462
25,1.657466063,1860,1461
25,1.657466063,1860.5,1460
25,1.657466063,1860,1459
25,1.657466063,1859.5,1458
25,1.657466063,1859,1457
25,1.657466063,1859,1456
27,7.793617021,1494,1455
25,1.65,1857.5,1455
27,7.793617021,1494,1454
25,1.642600897,1856,1454
27,7.475510204,1494,1453
25,1.642600897,1855,1453
25,1.642600897,1855,1452
25,1.628,1855.5,1451
25,1.628,1855.5,1450
25,1.628,1855,1449
25,1.628,1854,1448
25,1.62079646,1852.5,1447
25,1.628,1852.5,1446
25,1.628,1852,1445
25,1.62079646,1852,1444
25,1.642600897,1852.5,1443
25,1.65,1851.5,1442
25,1.65,1851.5,1441
25,1.642600897,1851.5,1440
25,1.657466063,1851,1439
25,1.657466063,1850.5,1438
25,1.657466063,1850,1437
25,1.657466063,1849,1436
25,1.657466063,1846.5,1435
25,1.665,1842,1434
25,1.657466063,1842,1433
25,1.657466063,1842,1432
25,1.665,1844.5,1431
25,1.635267857,1849.5,1430
25,1.628,1849.5,1429
25,1.62079646,1850,1428
25,1.628,1851.5,1427
25,1.628,1854,1426
25,1.642600897,1855.5,1425
25,1.65,1858.5,1424
25,1.657466063,1859.5,1423
25,1.65,1860,1422
25,1.680275229,1861.5,1421
25,1.67260274,1863,1420
25,1.680275229,1865,1419
25,1.711682243,1864.5,1418
25,1.744285714,1864,1417
25,1.736018957,1865.5,1416
25,1.761057692,1867,1415
25,1.77815534,1870,1414
25,1.795588235,1873,1413
25,1.736018957,1877,1412
25,1.711682243,1879.5,1411
25,1.642600897,1880.5,1410
25,1.665,1880.5,1409
25,1.665,1881.5,1408
25,1.628,1883,1407
25,1.65,1883.5,1406
25,1.599563319,1883.5,1405
25,1.57887931,1885.5,1404
25,1.558723404,1887,1403
25,1.572103004,1887,1402
25,1.599563319,1887.5,1401
25,1.70372093,1888.5,1400
25,1.77815534,1887,1399
1,1.695833333,19,1399
25,1.85,1886.5,1398
1,1.688018433,21,1398
25,1.917801047,1886.5,1397
1,1.67260274,21,1397
25,1.9078125,1886.5,1396
1,1.628,22,1396
1,1.65,23,1395
1,1.635267857,23,1394
1,1.599563319,23,1393
1,1.665,23.5,1392
1,1.613656388,24.5,1391
1,1.606578947,25,1390
1,1.552118644,27.5,1389
1,1.552118644,29,1388
1,1.565384615,32.5,1387
1,1.65,36,1386
1,1.635267857,40,1385
1,1.613656388,44.5,1384
1,1.628,48,1383
1,1.65,50.5,1382
1,1.680275229,54,1381
1,1.680275229,57,1380
1,1.680275229,58.5,1379
1,1.680275229,58,1378
1,1.67260274,59.5,1377
1,1.657466063,61,1376
1,1.665,63.5,1375
1,1.65,67.5,1374
1,1.65,75.5,1373
1,1.665,80.5,1372
1,1.680275229,87.5,1371
1,1.657466063,92.5,1370
1,1.599563319,97,1369
1,1.599563319,101.5,1368
1,1.62079646,106,1367
1,1.599563319,111.5,1366
1,1.599563319,116.5,1365
1,1.599563319,121.5,1364
1,1.62079646,126.5,1363
1,1.657466063,130,1362
1,1.657466063,131,1361
1,1.657466063,132,1360
1,1.680275229,132.5,1359
1,1.642600897,133.5,1358
1,1.635267857,137.5,1357
1,1.635267857,142.5,1356
1,1.62079646,149,1355
1,1.585714286,152,1354
1,1.572103004,154,1353
1,1.62079646,158.5,1352
1,1.70372093,163,1351
1,1.736018957,169,1350
1,1.744285714,173.5,1349
1,1.769565217,179.5,1348
1,1.77815534,184.5,1347
1,1.795588235,187,1346
1,1.82238806,190.5,1345
1,1.8315,192,1344
1,1.8315,192.5,1343
1,1.840703518,194,1342
1,1.8315,193.5,1341
1,1.85,194.5,1340
1,1.878461538,197.5,1339
1,1.897927461,199,1338
1,1.897927461,202.5,1337
1,1.927894737,208,1336
1,1.9078125,212,1335
1,1.88814433,214.5,1334
1,1.897927461,217.5,1333
1,1.868877551,220.5,1332
1,1.868877551,227.5,1331
1,1.8315,230.5,1330
1,1.85,234.5,1329
1,1.8315,234.5,1328
1,1.840703518,239,1327
1,1.859390863,240,1326
1,1.878461538,242,1325
1,1.9078125,242.5,1324
1,1.9078125,244.5,1323
1,1.948404255,245,1322
1,1.99076087,244.5,1321
1,2.023756906,246,1320
1,2.035,248,1319
1,2.012637363,250,1318
1,2.057865169,251.5,1317
1,2.08125,253,1316
1,2.08125,254,1315
1,2.129651163,255,1314
1,2.167455621,256,1313
1,2.206626506,257,1312
1,2.247239264,257.5,1311
1,2.22,259.5,1310
1,2.180357143,260.5,1309
1,2.154705882,261,1308
1,2.11734104,261.5,1307
1,2.035,260.5,1306
1,2.035,260.5,1305
1,2.069491525,261.5,1304
1,2.069491525,261,1303
1,2.11734104,262.5,1302
1,2.105172414,264,1301
1,2.012637363,264,1300
1,2.012637363,265,1299
1,2.046368715,264,1298
1,2.035,264.5,1297
1,2.069491525,267.5,1296
1,2.08125,269.5,1295
1,2.08125,273,1294
1,2.093142857,276,1293
1,2.105172414,279.5,1292
1,2.105172414,282.5,1291
1,2.093142857,285,1290
1,2.035,286.5,1289
1,2.069491525,287.5,1288
1,2.057865169,288,1287
1,2.069491525,289.5,1286
1,2.035,290.5,1285
1,1.99076087,292.5,1284
1,1.958823529,297.5,1283
1,1.927894737,298.5,1282
1,1.917801047,300,1281
1,1.88814433,302.5,1280
1,1.859390863,306,1279
1,1.840703518,308,1278
1,1.82238806,311,1277
1,1.840703518,315.5,1276
1,1.840703518,319.5,1275
1,1.82238806,324,1274
1,1.804433498,326.5,1273
1,1.813366337,332.5,1272
1,1.795588235,335.5,1271
1,1.77815534,337,1270
1,1.744285714,338.5,1269
1,1.744285714,339.5,1268
1,1.744285714,343,1267
1,1.761057692,344,1266
1,1.761057692,347,1265
1,1.769565217,348.5,1264
1,1.769565217,352,1263
1,1.752631579,353.5,1262
1,1.71971831,355,1261
1,1.711682243,356,1260
1,1.711682243,360,1259
1,1.70372093,363.5,1258
1,1.727830189,366.5,1257
1,1.744285714,373.5,1256
1,1.744285714,379.5,1255
1,1.736018957,386.5,1254
1,1.711682243,393,1253
1,1.688018433,398.5,1252
1,1.67260274,402.5,1251
1,1.67260274,403,1250
1,1.695833333,403.5,1249
1,1.67260274,405,1248
1,1.695833333,405,1247
1,1.769565217,407,1246
1,1.761057692,408.5,1245
1,1.70372093,413,1244
1,1.67260274,417.5,1243
1,1.635267857,421.5,1242
1,1.642600897,424.5,1241
1,1.62079646,427,1240
1,1.613656388,428.5,1239
1,1.628,430.5,1238
1,1.65,433,1237
1,1.628,434.5,1236
1,1.628,437.5,1235
1,1.65,439.5,1234
1,1.688018433,447.5,1233
1,1.711682243,450.5,1232
1,1.688018433,455,1231
1,1.665,456,1230
1,1.657466063,456,1229
1,1.657466063,457,1228
1,1.657466063,458,1227
18,7.963043478,1494,1226
1,1.67260274,460,1226
18,7.963043478,1494,1225
1,1.680275229,459.5,1225
18,7.963043478,1493.5,1224
1,1.657466063,461.5,1224
18,7.963043478,1493.5,1223
1,1.665,462.5,1223
18,7.963043478,1493.5,1222
1,1.680275229,462.5,1222
18,7.63125,1493,1221
1,1.65,464.5,1221
18,7.63125,1493,1220
1,1.642600897,464,1220
18,7.63125,1493,1219
1,1.642600897,464,1219
18,7.475510204,1493,1218
1,1.642600897,464,1218
18,7.63125,1493,1217
1,1.642600897,463,1217
18,7.63125,1493,1216
1,1.642600897,461,1216
18,7.475510204,1493,1215
1,1.65,459.5,1215
18,7.475510204,1493,1214
1,1.642600897,457,1214
18,7.63125,1493,1213
1,1.635267857,455.5,1213
18,7.63125,1492.5,1212
1,1.628,454,1212
18,7.63125,1492.5,1211
1,1.628,452.5,1211
18,7.63125,1492.5,1210
1,1.62079646,449.5,1210
18,7.63125,1492.5,1209
1,1.606578947,449.5,1209
18,7.475510204,1493,1208
1,1.606578947,448.5,1208
18,7.475510204,1493,1207
1,1.613656388,448,1207
18,7.326,1493,1206
1,1.606578947,447,1206
18,7.326,1493,1205
1,1.599563319,446.5,1205
18,7.475510204,1493,1204
1,1.62079646,445,1204
18,7.475510204,1493,1203
1,1.635267857,442,1203
18,7.63125,1493,1202
1,1.628,436.5,1202
18,7.63125,1493,1201
1,1.657466063,435.5,1201
18,7.63125,1493,1200
1,1.65,433.5,1200
18,7.63125,1493,1199
1,1.65,433,1199
18,7.63125,1493,1198
1,1.665,432.5,1198
18,7.475510204,1493,1197
1,1.680275229,432,1197
18,7.475510204,1492.5,1196
1,1.680275229,432,1196
18,7.475510204,1493,1195
1,1.680275229,431.5,1195
18,7.475510204,1492.5,1194
1,1.680275229,431.5,1194
18,7.475510204,1492.5,1193
1,1.680275229,432.5,1193
18,7.475510204,1492.5,1192
1,1.67260274,432.5,1192
18,7.63125,1493,1191
1,1.67260274,432,1191
18,7.63125,1493,1190
1,1.665,432,1190
18,7.793617021,1493,1189
1,1.657466063,431.5,1189
18,7.793617021,1492.5,1188
1,1.642600897,432.5,1188
18,7.793617021,1492.5,1187
1,1.642600897,433,1187
18,7.793617021,1493,1186
1,1.657466063,433,1186
18,7.793617021,1492.5,1185
1,1.67260274,432.5,1185
18,7.963043478,1492.5,1184
1,1.67260274,432,1184
18,7.963043478,1493,1183
1,1.67260274,432,1183
18,7.963043478,1493.5,1182
1,1.67260274,432,1182
18,7.963043478,1493.5,1181
1,1.665,432,1181
18,7.963043478,1493,1180
1,1.67260274,432,1180
18,8.14,1492.5,1179
1,1.680275229,432.5,1179
18,8.14,1493,1178
1,1.688018433,434,1178
18,8.14,1493,1177
1,1.688018433,435,1177
18,7.963043478,1493.5,1176
1,1.680275229,435,1176
18,7.793617021,1493.5,1175
1,1.680275229,434.5,1175
18,7.793617021,1493.5,1174
1,1.680275229,434,1174
1,1.680275229,434,1173
1,1.680275229,434,1172
1,1.680275229,433.5,1171
1,1.680275229,434,1170
1,1.688018433,434,1169
1,1.688018433,434.5,1168
1,1.688018433,434.5,1167
1,1.688018433,434.5,1166
1,1.688018433,434.5,1165
1,1.680275229,434.5,1164
1,1.680275229,434.5,1163
1,1.680275229,434.5,1162
1,1.67260274,434,1161
1,1.67260274,433.5,1160
1,1.67260274,433.5,1159
1,1.67260274,433.5,1158
1,1.67260274,433.5,1157
1,1.680275229,433.5,1156
1,1.688018433,433.5,1155
1,1.688018433,434,1154
18,7.63125,1493.5,1153
1,1.688018433,433.5,1153
18,7.63125,1493.5,1152
1,1.688018433,433,1152
18,7.475510204,1493.5,1151
1,1.695833333,433.5,1151
18,7.475510204,1493.5,1150
1,1.695833333,433.5,1150
18,7.475510204,1493.5,1149
1,1.695833333,434,1149
18,7.475510204,1493.5,1148
1,1.688018433,434,1148
18,7.63125,1493,1147
1,1.688018433,434,1147
18,7.63125,1493.5,1146
1,1.688018433,435,1146
18,7.63125,1493.5,1145
1,1.688018433,434,1145
18,7.793617021,1493,1144
1,1.688018433,435,1144
18,7.63125,1493,1143
1,1.688018433,434.5,1143
18,7.63125,1493,1142
1,1.688018433,434.5,1142
18,7.63125,1493.5,1141
1,1.67260274,434.5,1141
18,7.793617021,1493.5,1140
1,1.635267857,434.5,1140
1,1.65,434.5,1139
1,1.680275229,433,1138
1,1.657466063,433,1137
1,1.628,432,1136
1,1.62079646,432.5,1135
1,1.628,432.5,1134
1,1.635267857,432,1133
1,1.642600897,431.5,1132
1,1.67260274,430.5,1131
18,7.63125,1493,1130
1,1.665,431,1130
18,7.63125,1493,1129
1,1.680275229,431,1129
18,7.793617021,1493,1128
1,1.67260274,431,1128
18,7.963043478,1493,1127
1,1.67260274,431,1127
18,7.793617021,1493,1126
1,1.67260274,430.5,1126
18,7.793617021,1493,1125
1,1.665,430.5,1125
18,7.63125,1493,1124
1,1.67260274,431,1124
18,7.63125,1493,1123
1,1.665,431,1123
18,7.63125,1493,1122
1,1.657466063,431,1122
18,7.63125,1493.5,1121
1,1.657466063,431,1121
18,7.63125,1493.5,1120
1,1.657466063,430.5,1120
18,7.63125,1493,1119
1,1.65,430.5,1119
18,7.63125,1493,1118
1,1.642600897,430,1118
18,7.63125,1493,1117
1,1.65,430,1117
18,7.63125,1493,1116
1,1.65,430.5,1116
18,7.475510204,1493,1115
1,1.657466063,430.5,1115
18,7.475510204,1493,1114
1,1.657466063,431.5,1114
18,7.475510204,1493,1113
1,1.65,432.5,1113
18,7.475510204,1493,1112
1,1.613656388,434,1112
18,7.475510204,1493,1111
1,1.628,436.5,1111
18,7.475510204,1493,1110
1,1.635267857,440,1110
18,7.475510204,1493,1109
1,1.635267857,447,1109
18,7.63125,1493,1108
1,1.62079646,449.5,1108
1,1.628,452,1107
1,1.62079646,453,1106
1,1.613656388,455,1105
