328:1.9907608695652175:762.0:1827
309:1.403448275862069:854.0:1806
297:1.0967065868263473:1449.5:1806
288:2.2066265060240964:1318.5:1806
270:1.7610576923076924:761.5:1806
262:2.142105263157895:1218.5:1806
249:3.33:1605.5:1806
208:3.488571428571429:714.5:1806
180:4.2593023255813955:137.5:1806
147:3.8557894736842107:1803.0:1806
60:2.7335820895522387:1687.0:1806
309:1.3927756653992396:856.0:1805
303:3.4233644859813084:889.5:1805
297:1.0347457627118644:1426.5:1805
288:2.2066265060240964:1319.5:1805
270:1.7695652173913043:762.0:1805
262:2.1547058823529412:1221.5:1805
249:3.33:1605.5:1805
208:3.3916666666666666:712.0:1805
147:3.5221153846153848:1810.0:1805
60:2.7335820895522387:1687.0:1805
316:5.7234375:1538.5:1804
309:1.3980916030534352:856.5:1804
303:3.3916666666666666:893.5:1804
297:1.0406250000000001:1437.0:1804
288:2.1674556213017753:1320.0:1804
270:1.7610576923076924:763.5:1804
262:2.1296511627906978:1223.5:1804
249:3.33:1605.5:1804
147:3.7:1816.0:1804
60:2.7335820895522387:1687.0:1804
316:5.7234375:1539.0:1803
309:1.4252918287937744:860.0:1803
303:3.7377551020408166:899.5:1803
297:1.0008196721311475:1420.5:1803
288:2.142105263157895:1319.5:1803
270:1.7037209302325582:764.5:1803
262:2.057865168539326:1225.0:1803
249:3.33:1605.0:1803
147:3.6630000000000003:1820.5:1803
60:2.7133333333333334:1687.0:1803
316:6.004918032786885:1539.0:1802
309:1.403448275862069:862.5:1802
303:3.6630000000000003:903.5:1802
297:1.009090909090909:1429.5:1802
288:2.142105263157895:1320.0:1802
270:1.5788793103448275:761.0:1802
262:2.023756906077348:1226.5:1802
249:3.33:1604.5:1802
180:4.413253012048193:137.5:1802
147:3.626732673267327:1827.5:1802
60:2.7133333333333334:1687.5:1802
315:2.775:1857.5:1801
311:7.182352941176471:1162.5:1801
309:1.4142857142857144:864.0:1801
303:3.8156250000000003:907.0:1801
297:1.0008196721311475:1419.5:1801
288:2.1296511627906978:1322.5:1801
270:1.3082142857142858:748.0:1801
262:2.023756906077348:1229.5:1801
249:3.3605504587155965:1605.0:1801
180:4.467073170731707:137.5:1801
147:3.488571428571429:1835.0:1801
60:2.7133333333333334:1687.5:1801
315:2.775:1861.5:1800
311:7.182352941176471:1163.0:1800
309:1.3770676691729324:866.0:1800
303:3.8156250000000003:911.5:1800
297:1.0146814404432134:1418.5:1800
270:1.2763066202090594:748.0:1800
262:2.0126373626373626:1231.5:1800
249:3.3605504587155965:1604.5:1800
147:3.488571428571429:1838.5:1800
60:2.6933823529411764:1687.5:1800
315:2.978048780487805:1869.0:1799
311:7.3260000000000005:1165.0:1799
309:1.3617100371747213:868.5:1799
303:3.6630000000000003:915.0:1799
297:1.0347457627118644:1418.5:1799
270:1.263103448275862:742.5:1799
262:2.001639344262295:1232.0:1799
249:3.3605504587155965:1604.5:1799
147:3.5911764705882354:1841.0:1799
60:2.6933823529411764:1687.0:1799
315:2.907142857142857:1873.0:1798
311:7.182352941176471:1167.5:1798
309:1.430859375:872.5:1798
303:3.6630000000000003:919.0:1798
297:1.1133738601823708:1420.5:1798
270:1.271875:742.0:1798
262:2.035:1233.5:1798
249:3.3916666666666666:1604.5:1798
180:4.07:135.5:1798
147:3.7377551020408166:1848.0:1798
60:2.6933823529411764:1687.0:1798
315:2.884251968503937:1876.0:1797
313:1.8593908629441624:898.5:1797
311:7.182352941176471:1167.5:1797
309:1.4252918287937744:875.5:1797
303:3.3916666666666666:922.5:1797
297:1.1236196319018406:1424.0:1797
270:1.271875:743.0:1797
262:2.035:1234.5:1797
249:3.3916666666666666:1605.0:1797
208:2.0812500000000003:789.5:1797
180:4.115730337078652:135.5:1797
147:3.6630000000000003:1851.0:1797
109:3.3916666666666666:1546.0:1797
60:2.6933823529411764:1687.0:1797
315:2.5795774647887324:1877.5:1796
313:1.786829268292683:901.0:1796
311:7.182352941176471:1168.5:1796
309:1.4421259842519685:878.5:1796
303:3.33:926.5:1796
297:1.1340557275541796:1427.0:1796
270:1.263103448275862:746.5:1796
262:2.046368715083799:1236.0:1796
249:3.3605504587155965:1605.0:1796
208:2.0931428571428574:789.0:1796
180:4.2593023255813955:135.0:1796
147:3.7:1854.5:1796
109:3.3605504587155965:1547.0:1796
60:2.6933823529411764:1687.0:1796
315:2.5795774647887324:1880.0:1795
313:1.7278301886792453:903.5:1795
311:7.3260000000000005:1170.0:1795
309:1.4652:884.0:1795
303:3.2705357142857143:929.5:1795
297:1.1133738601823708:1435.0:1795
270:1.271875:752.0:1795
262:2.035:1237.5:1795
249:3.3605504587155965:1605.0:1795
208:2.046368715083799:795.5:1795
147:3.626732673267327:1858.0:1795
60:2.6933823529411764:1687.0:1795
313:1.539075630252101:902.0:1794
311:7.3260000000000005:1171.0:1794
309:1.5136363636363637:898.5:1794
303:3.2415929203539826:932.5:1794
297:1.0837278106508876:1459.0:1794
270:1.2763066202090594:757.5:1794
262:2.001639344262295:1239.0:1794
249:3.33:1604.5:1794
147:3.5911764705882354:1861.0:1794
109:3.3916666666666666:1554.0:1794
60:2.6933823529411764:1687.0:1794
313:1.5721030042918456:907.0:1793
311:7.182352941176471:1172.0:1793
309:1.52625:903.5:1793
303:3.3916666666666666:937.0:1793
297:1.0008196721311475:1520.0:1793
270:1.2763066202090594:765.5:1793
262:1.98:1241.0:1793
249:3.4233644859813084:1604.0:1793
180:4.522222222222222:136.5:1793
147:3.5911764705882354:1865.5:1793
109:3.3916666666666666:1554.0:1793
60:2.6933823529411764:1687.0:1793
313:1.4829959514170041:909.0:1792
311:7.182352941176471:1172.0:1792
309:1.477016129032258:908.0:1792
303:3.213157894736842:940.0:1792
297:0.9953804347826087:1522.5:1792
288:2.2335365853658535:1361.5:1792
270:1.271875:770.0:1792
262:1.938095238095238:1244.0:1792
249:3.3916666666666666:1604.5:1792
180:4.57875:136.5:1792
147:3.626732673267327:1868.5:1792
109:3.3916666666666666:1554.0:1792
60:2.6933823529411764:1687.0:1792
311:7.182352941176471:1172.5:1791
309:1.4652:911.5:1791
303:3.0525:942.5:1791
297:0.9873315363881402:1522.5:1791
288:2.22:1365.0:1791
270:1.2897887323943662:777.0:1791
262:1.9693548387096775:1245.5:1791
249:3.3916666666666666:1604.5:1791
208:2.0694915254237287:782.5:1791
180:4.57875:135.5:1791
147:3.488571428571429:1872.0:1791
109:3.4233644859813084:1554.5:1791
60:2.6933823529411764:1687.0:1791
311:7.182352941176471:1172.5:1790
309:1.4478260869565218:914.0:1790
303:2.954032258064516:945.5:1790
297:0.99:1517.0:1790
288:2.1296511627906978:1369.0:1790
270:1.3223826714801445:774.5:1790
262:1.9588235294117649:1246.5:1790
249:3.3916666666666666:1604.5:1790
208:2.0812500000000003:781.5:1790
180:4.6367088607594935:135.5:1790
147:3.488571428571429:1876.5:1790
60:2.6737226277372264:1687.0:1790
311:7.182352941176471:1173.5:1789
309:1.4478260869565218:916.5:1789
303:2.884251968503937:948.5:1789
297:0.9953804347826087:1522.0:1789
288:2.1674556213017753:1373.5:1789
270:1.3271739130434783:781.5:1789
262:1.9588235294117649:1247.5:1789
249:3.3916666666666666:1605.0:1789
208:2.1296511627906978:773.0:1789
180:4.696153846153846:137.0:1789
147:3.4556603773584906:1878.0:1789
60:2.6737226277372264:1687.0:1789
311:7.182352941176471:1174.0:1788
309:1.477016129032258:923.0:1788
303:2.6737226277372264:953.5:1788
297:1.0063186813186813:1524.5:1788
288:2.001639344262295:1375.5:1788
270:1.4890243902439024:824.0:1788
262:1.98:1248.5:1788
249:3.3916666666666666:1605.0:1788
208:2.1674556213017753:779.5:1788
180:4.413253012048193:142.0:1788
147:3.4556603773584906:1880.0:1788
60:2.6737226277372264:1687.0:1788
32:4.6367088607594935:462.0:1788
309:1.4652:929.0:1787
297:1.0063186813186813:1521.5:1787
288:2.0126373626373626:1379.0:1787
270:1.4710843373493976:826.0:1787
262:1.98:1250.5:1787
249:3.3916666666666666:1605.0:1787
247:3.3916666666666666:967.0:1787
208:2.142105263157895:783.0:1787
180:4.522222222222222:141.0:1787
147:3.556310679611651:1883.0:1787
60:2.6737226277372264:1687.0:1787
32:4.57875:462.0:1787
309:1.4710843373493976:935.0:1786
297:1.011878453038674:1510.5:1786
288:1.9907608695652175:1380.5:1786
270:1.3176258992805756:815.0:1786
262:1.9907608695652175:1251.0:1786
249:3.3916666666666666:1605.0:1786
247:3.157758620689655:970.0:1786
208:2.1296511627906978:782.0:1786
193:4.57875:1891.0:1786
180:4.522222222222222:141.0:1786
147:3.7:1886.5:1786
60:2.6737226277372264:1686.0:1786
309:1.477016129032258:939.0:1785
297:1.0231843575418995:1523.0:1785
288:2.1547058823529412:1386.0:1785
270:1.3082142857142858:818.5:1785
262:1.9693548387096775:1253.5:1785
249:3.3916666666666666:1604.0:1785
247:2.978048780487805:974.0:1785
208:2.057865168539326:782.0:1785
193:4.57875:1891.0:1785
180:4.522222222222222:138.5:1785
60:2.6933823529411764:1686.5:1785
309:1.5074074074074075:944.0:1784
304:1.8407035175879398:1560.0:1784
297:1.0035616438356165:1509.5:1784
288:2.0931428571428574:1387.5:1784
270:1.2943462897526503:824.5:1784
262:1.8881443298969072:1260.5:1784
249:3.4233644859813084:1604.0:1784
247:2.978048780487805:977.0:1784
208:2.035:779.0:1784
193:4.757142857142857:1893.0:1784
180:4.57875:136.0:1784
60:2.6933823529411764:1686.5:1784
309:1.4421259842519685:947.0:1783
304:1.8223880597014925:1563.5:1783
301:7.182352941176471:1174.0:1783
297:1.011878453038674:1515.0:1783
288:2.2066265060240964:1390.5:1783
270:1.2852631578947369:831.5:1783
262:1.8407035175879398:1261.5:1783
249:3.4233644859813084:1605.5:1783
247:2.7961832061068703:980.0:1783
208:2.1547058823529412:776.5:1783
193:4.757142857142857:1895.5:1783
180:4.6367088607594935:135.0:1783
60:2.6933823529411764:1687.0:1783
309:1.430859375:949.0:1782
304:1.8315000000000001:1570.5:1782
301:7.3260000000000005:1174.5:1782
297:1.0175:1538.5:1782
288:2.247239263803681:1394.5:1782
270:1.2807692307692309:833.5:1782
262:1.8315000000000001:1262.0:1782
249:3.488571428571429:1605.0:1782
247:2.54375:976.0:1782
208:2.046368715083799:783.5:1782
193:4.07:1898.0:1782
60:2.6933823529411764:1687.0:1782
309:1.4142857142857144:947.5:1781
301:7.3260000000000005:1175.0:1781
297:1.009090909090909:1565.0:1781
288:2.22:1398.5:1781
270:1.2897887323943662:832.5:1781
262:1.786829268292683:1263.5:1781
249:3.556310679611651:1606.5:1781
247:2.261111111111111:979.0:1781
208:2.1051724137931034:778.5:1781
180:4.696153846153846:134.0:1781
60:2.6933823529411764:1687.0:1781
32:4.1625000000000005:460.5:1781
303:2.954032258064516:1000.0:1780
301:7.475510204081633:1175.5:1780
297:1.0495702005730658:1570.5:1780
288:2.057865168539326:1407.0:1780
270:1.263103448275862:834.0:1780
262:1.7610576923076924:1263.5:1780
247:2.035:982.0:1780
208:2.1547058823529412:769.5:1780
193:4.6367088607594935:1915.5:1780
180:4.696153846153846:134.0:1780
60:2.7133333333333334:1687.0:1780
32:4.1625000000000005:460.5:1780
304:1.6426008968609866:1580.5:1779
303:3.0024590163934426:1004.0:1779
301:7.475510204081633:1176.0:1779
297:0.9926829268292683:1567.5:1779
288:1.9907608695652175:1408.0:1779
270:1.2852631578947369:836.0:1779
262:1.7526315789473685:1264.0:1779
247:1.9693548387096775:987.0:1779
208:2.1674556213017753:774.5:1779
193:4.467073170731707:1903.0:1779
180:4.696153846153846:134.5:1779
60:2.7133333333333334:1687.0:1779
32:4.2593023255813955:460.5:1779
304:1.6426008968609866:1584.0:1778
303:3.185217391304348:1008.0:1778
301:7.475510204081633:1176.0:1778
297:0.9873315363881402:1548.0:1778
288:1.9278947368421053:1411.0:1778
270:1.30355871886121:837.5:1778
262:1.7526315789473685:1263.5:1778
247:1.938095238095238:989.0:1778
208:2.142105263157895:784.0:1778
193:4.2593023255813955:1902.5:1778
180:4.696153846153846:134.0:1778
60:2.7133333333333334:1687.0:1778
32:4.210344827586207:460.0:1778
307:3.981521739130435:217.5:1777
304:1.6500000000000001:1579.5:1777
303:3.213157894736842:1012.5:1777
301:7.793617021276596:1176.5:1777
297:0.9768:1547.0:1777
288:1.8881443298969072:1414.0:1777
270:1.3466911764705882:840.0:1777
262:1.7526315789473685:1264.0:1777
247:1.6426008968609866:987.0:1777
208:2.180357142857143:783.5:1777
180:4.696153846153846:133.0:1777
60:2.7335820895522387:1687.0:1777
32:4.210344827586207:460.0:1777
307:4.025274725274725:217.5:1776
303:3.556310679611651:1016.5:1776
301:7.793617021276596:1177.0:1776
297:0.9440721649484536:1549.5:1776
288:1.917801047120419:1418.5:1776
270:1.3368613138686132:844.5:1776
262:1.7610576923076924:1263.0:1776
247:1.539075630252101:991.0:1776
208:2.2335365853658535:783.5:1776
180:4.8197368421052635:131.5:1776
60:2.754135338345865:1688.0:1776
26:2.83953488372093:1350.0:1776
307:4.025274725274725:217.5:1775
301:7.793617021276596:1179.0:1775
297:0.9416452442159383:1563.0:1775
288:1.8979274611398964:1421.5:1775
270:1.3176258992805756:846.5:1775
262:1.7695652173913043:1264.0:1775
247:1.5012295081967213:988.5:1775
208:2.2066265060240964:772.0:1775
180:5.159154929577465:132.0:1775
147:5.7234375:1901.5:1775
60:2.754135338345865:1688.0:1775
26:2.83953488372093:1351.5:1775
307:4.1625000000000005:217.0:1774
301:7.96304347826087:1183.5:1774
297:0.9296954314720812:1571.0:1774
288:1.8784615384615386:1424.5:1774
270:1.3271739130434783:848.5:1774
262:1.786829268292683:1266.0:1774
247:1.4421259842519685:991.5:1774
208:2.2066265060240964:767.5:1774
180:5.467164179104477:132.0:1774
147:5.7234375:1900.5:1774
60:2.6933823529411764:1687.5:1774
307:4.1625000000000005:217.5:1773
301:7.793617021276596:1183.5:1773
297:0.9273417721518987:1568.0:1773
288:1.85:1427.0:1773
270:1.298936170212766:853.0:1773
262:1.7781553398058254:1265.5:1773
247:1.4478260869565218:1000.5:1773
208:2.1934131736526945:770.5:1773
180:5.7234375:131.5:1773
147:5.635384615384615:1900.0:1773
60:2.6737226277372264:1687.5:1773
26:2.907142857142857:1352.0:1773
307:4.1625000000000005:217.5:1772
301:7.793617021276596:1182.5:1772
297:0.9296954314720812:1568.0:1772
288:1.85:1428.5:1772
270:1.30355871886121:855.5:1772
262:1.7955882352941177:1266.5:1772
247:1.4088461538461539:1002.5:1772
208:2.2066265060240964:771.0:1772
147:5.635384615384615:1899.0:1772
60:2.6933823529411764:1688.5:1772
26:2.907142857142857:1353.5:1772
301:7.6312500000000005:1178.0:1771
297:0.9296954314720812:1576.0:1771
288:1.8407035175879398:1431.0:1771
270:1.2897887323943662:865.5:1771
262:1.8133663366336634:1268.5:1771
247:1.403448275862069:1004.5:1771
208:2.2066265060240964:766.5:1771
147:5.814285714285714:1892.5:1771
60:2.7133333333333334:1688.5:1771
301:7.793617021276596:1183.0:1770
297:0.9203517587939699:1581.5:1770
288:1.8407035175879398:1435.0:1770
262:1.8315000000000001:1270.0:1770
247:1.3875:1009.0:1770
208:2.2066265060240964:761.0:1770
147:5.814285714285714:1893.0:1770
60:2.6737226277372264:1689.0:1770
26:2.83953488372093:1355.5:1770
301:7.6312500000000005:1180.5:1769
297:0.9203517587939699:1588.5:1769
288:1.8315000000000001:1437.5:1769
262:1.8881443298969072:1272.0:1769
247:1.3980916030534352:1012.5:1769
208:2.22:757.5:1769
147:5.7234375:1893.0:1769
26:2.83953488372093:1357.0:1769
303:3.3000000000000003:1052.5:1768
301:7.3260000000000005:1174.5:1768
297:0.9022167487684729:1590.0:1768
288:1.8223880597014925:1442.5:1768
270:1.3875:894.0:1768
262:1.8881443298969072:1273.5:1768
247:1.4088461538461539:1012.5:1768
208:2.22:759.0:1768
147:5.814285714285714:1893.5:1768
26:2.8176923076923077:1359.5:1768
303:3.3000000000000003:1057.0:1767
301:7.3260000000000005:1173.5:1767
297:0.8977941176470589:1595.5:1767
288:1.8407035175879398:1451.5:1767
270:1.403448275862069:897.5:1767
262:1.8881443298969072:1275.0:1767
247:1.4142857142857144:1014.0:1767
208:2.22:761.5:1767
147:5.7234375:1894.0:1767
32:4.757142857142857:461.0:1767
26:2.8176923076923077:1366.0:1767
303:3.488571428571429:1062.0:1766
301:7.3260000000000005:1173.0:1766
297:0.9089330024813896:1611.0:1766
288:1.8407035175879398:1458.0:1766
270:1.459362549800797:904.5:1766
262:1.8784615384615386:1277.5:1766
247:1.4142857142857144:1014.0:1766
208:2.2066265060240964:761.5:1766
147:5.635384615384615:1893.0:1766
32:4.757142857142857:461.0:1766
26:2.8176923076923077:1367.5:1766
301:7.475510204081633:1173.5:1765
297:0.9514285714285715:1637.5:1765
288:1.8593908629441624:1459.5:1765
270:1.4652:907.5:1765
262:1.8881443298969072:1280.5:1765
247:1.4088461538461539:1015.0:1765
208:2.2066265060240964:763.0:1765
147:5.635384615384615:1894.0:1765
32:4.8197368421052635:459.5:1765
26:2.8176923076923077:1369.5:1765
303:3.626732673267327:1076.5:1764
301:7.475510204081633:1175.0:1764
297:0.9589005235602095:1643.5:1764
288:1.85:1466.0:1764
270:1.4252918287937744:912.5:1764
262:1.917801047120419:1284.5:1764
247:1.3822641509433962:1013.0:1764
208:2.2066265060240964:761.0:1764
147:5.635384615384615:1895.5:1764
32:4.8197368421052635:459.5:1764
26:2.8176923076923077:1368.5:1764
304:1.719718309859155:1648.5:1763
303:3.5911764705882354:1079.5:1763
301:7.6312500000000005:1176.0:1763
297:0.9440721649484536:1635.5:1763
288:1.6726027397260275:1470.0:1763
270:1.3822641509433962:913.0:1763
262:1.938095238095238:1288.5:1763
247:1.3667910447761193:1015.0:1763
208:2.22:761.5:1763
175:5.386764705882353:17.5:1763
147:5.7234375:1894.0:1763
32:4.8197368421052635:460.0:1763
26:2.83953488372093:1368.5:1763
304:1.719718309859155:1651.5:1762
303:3.488571428571429:1083.0:1762
301:7.793617021276596:1178.5:1762
297:0.9539062500000001:1633.5:1762
288:1.8223880597014925:1480.0:1762
270:1.3822641509433962:916.0:1762
262:1.8315000000000001:1294.5:1762
247:1.3822641509433962:1015.0:1762
208:2.2335365853658535:761.5:1762
175:5.308695652173913:18.5:1762
32:4.8197368421052635:460.0:1762
26:2.83953488372093:1369.5:1762
304:1.719718309859155:1655.5:1761
303:3.4233644859813084:1086.5:1761
301:7.96304347826087:1184.0:1761
297:0.9639473684210527:1640.0:1761
288:1.8223880597014925:1485.0:1761
270:1.419767441860465:918.0:1761
262:1.8407035175879398:1299.5:1761
249:3.3605504587155965:1602.0:1761
247:1.4421259842519685:1021.0:1761
208:2.22:762.5:1761
175:5.386764705882353:18.5:1761
32:4.884:460.0:1761
26:2.83953488372093:1373.0:1761
303:3.626732673267327:1090.0:1760
301:7.96304347826087:1183.5:1760
297:0.9563968668407311:1645.5:1760
288:1.719718309859155:1491.5:1760
262:1.8044334975369458:1306.0:1760
249:3.3605504587155965:1602.5:1760
247:1.4890243902439024:1027.0:1760
208:2.2066265060240964:764.0:1760
175:5.017808219178082:19.0:1760
32:4.884:458.0:1760
26:2.86171875:1375.5:1760
304:1.719718309859155:1662.5:1759
303:3.5911764705882354:1091.5:1759
301:7.96304347826087:1182.0:1759
297:0.9368286445012788:1656.0:1759
288:1.8223880597014925:1496.5:1759
262:1.8315000000000001:1310.0:1759
