1:2.023756906077348:847.0
152:4.522222222222222:469.5
150:5.635384615384615:1532.5
166:7.96304347826087:88.5
163:4.360714285714286:533.5
158:2.023756906077348:96.0
153:2.001639344262295:154.0
152:4.6367088607594935:470.0
150:5.635384615384615:1532.5
134:4.115730337078652:1836.0
166:7.475510204081633:85.0
163:4.413253012048193:532.5
158:1.9693548387096775:90.5
153:1.9907608695652175:150.0
152:4.57875:471.5
150:5.635384615384615:1532.5
134:4.1625000000000005:1837.0
166:7.182352941176471:84.5
163:4.413253012048193:532.0
158:1.9588235294117649:92.0
153:2.001639344262295:149.0
152:4.6367088607594935:471.0
150:5.635384615384615:1533.0
134:4.1625000000000005:1837.0
163:4.467073170731707:531.0
158:1.9078125000000001:95.0
153:2.0126373626373626:146.5
152:4.8197368421052635:472.0
150:5.635384615384615:1533.0
163:4.467073170731707:530.0
158:1.8593908629441624:101.5
153:1.9078125000000001:141.5
152:4.57875:473.0
150:5.635384615384615:1533.0
163:4.522222222222222:528.5
158:1.8593908629441624:103.5
153:1.9078125000000001:138.5
152:4.522222222222222:475.0
150:5.635384615384615:1533.0
163:4.467073170731707:524.0
158:1.8784615384615386:92.0
153:1.8407035175879398:132.0
152:4.467073170731707:478.5
150:5.55:1533.0
163:4.413253012048193:523.0
158:1.9588235294117649:80.0
153:1.7781553398058254:119.0
152:4.210344827586207:478.0
150:5.55:1532.5
134:4.467073170731707:1835.5
163:4.413253012048193:522.0
158:1.9693548387096775:78.5
153:1.8133663366336634:116.0
152:4.115730337078652:478.0
150:5.55:1533.0
134:4.413253012048193:1838.0
164:4.884:68.0
163:4.467073170731707:521.5
158:1.98:76.5
154:7.182352941176471:1622.5
153:1.8223880597014925:123.0
152:4.1625000000000005:478.5
150:5.55:1533.0
164:4.696153846153846:66.0
163:4.360714285714286:521.5
154:7.3260000000000005:1622.5
153:1.85:119.5
152:4.1625000000000005:478.5
150:5.55:1533.0
45:5.467164179104477:166.5
164:4.57875:63.0
163:4.3094117647058825:523.0
154:7.475510204081633:1622.0
153:1.8688775510204083:123.0
152:4.1625000000000005:479.5
150:5.55:1533.0
45:5.467164179104477:166.5
163:4.360714285714286:523.5
158:2.023756906077348:66.5
153:1.8223880597014925:122.5
152:4.1625000000000005:480.0
150:5.55:1533.0
134:4.467073170731707:1855.0
45:5.635384615384615:166.5
158:1.9588235294117649:64.5
153:1.786829268292683:117.0
152:4.1625000000000005:481.0
150:5.55:1533.0
134:4.413253012048193:1855.0
45:5.635384615384615:167.0
158:1.8979274611398964:61.5
153:1.7695652173913043:112.5
152:4.210344827586207:482.0
150:5.55:1532.5
134:4.522222222222222:1856.0
45:5.386764705882353:167.5
158:1.786829268292683:59.5
153:1.7442857142857144:111.5
152:4.360714285714286:482.5
150:5.55:1532.5
134:4.57875:1857.5
45:5.308695652173913:167.0
158:1.719718309859155:56.0
154:7.793617021276596:1621.5
153:1.719718309859155:111.0
152:4.6367088607594935:484.0
150:5.55:1532.5
134:4.467073170731707:1858.0
45:5.386764705882353:168.0
158:1.719718309859155:52.0
157:9.9:51.0
154:7.793617021276596:1621.5
153:1.6958333333333333:110.0
152:4.696153846153846:483.0
150:5.55:1533.0
134:4.522222222222222:1859.0
45:5.467164179104477:168.0
157:7.3260000000000005:49.0
154:7.96304347826087:1622.5
153:1.6574660633484164:109.0
150:5.55:1533.0
134:4.522222222222222:1858.5
45:5.467164179104477:168.5
157:6.004918032786885:47.5
154:7.96304347826087:1623.5
153:1.6574660633484164:105.5
152:4.522222222222222:481.5
150:5.55:1533.0
134:4.467073170731707:1858.5
45:5.467164179104477:169.0
154:7.6312500000000005:1626.0
153:1.6574660633484164:96.5
152:4.522222222222222:483.0
150:5.55:1533.0
45:5.308695652173913:169.5
154:7.6312500000000005:1625.0
153:1.6352678571428572:95.5
152:4.57875:483.5
150:5.55:1533.0
45:5.308695652173913:169.5
154:7.475510204081633:1623.5
153:1.5521186440677968:93.5
152:4.57875:485.0
150:5.55:1533.0
45:5.308695652173913:169.0
154:7.475510204081633:1622.0
153:1.519917012448133:97.0
152:4.6367088607594935:489.5
150:5.635384615384615:1533.0
45:5.232857142857143:169.0
154:7.3260000000000005:1619.0
153:1.4364705882352942:100.5
152:4.696153846153846:492.5
150:5.635384615384615:1533.0
45:5.0875:168.0
154:7.3260000000000005:1619.0
153:1.4252918287937744:100.5
152:4.696153846153846:493.0
150:5.635384615384615:1533.0
45:5.0875:167.0
154:7.0442307692307695:1619.5
153:1.403448275862069:102.0
152:4.6367088607594935:494.0
150:5.7234375:1532.5
45:5.0875:166.0
154:7.0442307692307695:1618.0
153:1.403448275862069:101.5
152:4.6367088607594935:494.5
150:5.635384615384615:1533.0
45:5.017808219178082:165.5
154:6.911320754716981:1615.0
153:1.403448275862069:100.0
152:4.757142857142857:496.5
150:5.635384615384615:1533.0
45:4.95:166.0
154:7.182352941176471:1614.5
153:1.3980916030534352:97.5
152:4.757142857142857:497.5
150:5.55:1533.0
45:4.884:165.0
153:1.3770676691729324:89.5
152:4.95:499.5
150:5.467164179104477:1532.5
45:4.757142857142857:162.5
153:1.3822641509433962:86.0
152:4.95:500.0
150:5.467164179104477:1532.5
82:4.2593023255813955:964.0
45:4.757142857142857:161.0
153:1.403448275862069:77.5
152:4.95:503.0
150:5.467164179104477:1533.0
82:4.2593023255813955:964.0
45:4.6367088607594935:156.5
153:1.4088461538461539:77.0
152:4.95:502.5
150:5.467164179104477:1532.5
82:4.210344827586207:964.5
45:4.696153846153846:156.0
153:1.403448275862069:76.0
152:5.017808219178082:503.0
150:5.55:1533.0
82:4.210344827586207:964.0
45:4.696153846153846:157.0
153:1.3875:72.5
152:5.017808219178082:503.0
150:5.55:1533.0
82:4.210344827586207:964.0
45:4.696153846153846:158.5
153:1.3566666666666667:63.5
152:4.95:504.5
150:5.55:1532.5
82:4.1625000000000005:963.5
45:4.8197368421052635:161.5
153:1.3719101123595505:59.5
152:4.95:504.5
150:5.55:1532.5
82:4.1625000000000005:963.5
45:4.8197368421052635:162.0
153:1.3980916030534352:50.0
150:5.55:1533.0
82:4.115730337078652:963.5
45:4.757142857142857:163.5
153:1.3927756653992396:47.0
150:5.55:1533.0
134:1.4652:1879.0
82:4.115730337078652:963.5
45:4.757142857142857:162.0
153:1.3822641509433962:39.0
150:5.55:1532.5
134:1.4364705882352942:1875.5
45:4.57875:159.0
153:1.3667910447761193:37.5
150:5.55:1533.0
134:1.403448275862069:1873.0
45:4.57875:159.0
153:1.3417582417582419:34.5
150:5.635384615384615:1532.5
134:1.3271739130434783:1865.5
45:4.6367088607594935:160.0
153:1.332:35.0
150:5.635384615384615:1532.5
134:1.3176258992805756:1863.0
45:4.6367088607594935:161.5
153:1.3129032258064517:36.0
150:5.635384615384615:1533.0
134:1.298936170212766:1857.0
45:4.57875:165.5
153:1.3368613138686132:37.5
150:5.7234375:1533.0
134:1.2852631578947369:1857.5
82:4.07:964.5
45:4.57875:166.5
150:5.7234375:1533.0
134:1.263103448275862:1857.0
82:4.07:964.5
45:4.6367088607594935:169.0
150:5.7234375:1533.0
134:1.250170648464164:1856.5
82:4.07:964.5
45:4.57875:166.0
150:5.908064516129032:1532.5
134:1.1970588235294117:1854.0
82:4.07:964.5
45:4.522222222222222:158.5
150:5.908064516129032:1532.5
134:1.1970588235294117:1853.5
82:4.07:964.5
45:4.467073170731707:159.0
150:5.908064516129032:1532.5
134:1.2009836065573771:1853.5
82:4.115730337078652:964.5
45:4.522222222222222:158.5
150:5.7234375:1532.5
134:1.2049342105263159:1853.0
82:4.115730337078652:965.0
45:4.467073170731707:157.5
150:5.7234375:1532.5
134:1.2169435215946844:1850.5
82:4.115730337078652:965.5
45:4.522222222222222:154.0
152:4.6367088607594935:520.0
150:5.635384615384615:1532.0
134:1.2169435215946844:1846.0
82:4.115730337078652:965.5
45:4.522222222222222:152.0
152:4.6367088607594935:521.0
150:5.55:1531.5
134:1.1854368932038835:1839.5
82:4.115730337078652:966.0
45:4.360714285714286:151.5
152:4.6367088607594935:521.0
150:5.55:1531.5
134:1.1816129032258065:1839.0
82:4.115730337078652:965.5
45:4.360714285714286:151.5
152:4.696153846153846:521.5
150:5.55:1531.5
134:1.1854368932038835:1837.5
82:4.115730337078652:965.5
45:4.413253012048193:152.0
152:4.696153846153846:522.5
150:5.55:1531.5
134:1.1854368932038835:1833.0
82:4.115730337078652:965.5
45:4.413253012048193:152.5
152:4.696153846153846:525.0
150:5.55:1531.0
134:1.1816129032258065:1820.0
82:4.115730337078652:965.5
45:4.522222222222222:153.0
152:4.696153846153846:526.0
150:5.635384615384615:1531.0
134:1.1665605095541403:1816.0
82:4.115730337078652:965.5
45:4.467073170731707:153.0
152:4.757142857142857:528.0
150:5.7234375:1532.0
134:1.1340557275541796:1806.0
82:4.115730337078652:965.5
45:4.413253012048193:152.5
152:4.8197368421052635:529.0
150:5.7234375:1532.0
134:1.1305555555555555:1797.0
82:4.115730337078652:965.0
45:4.413253012048193:153.5
152:4.884:528.5
134:1.1167682926829268:1774.5
82:4.115730337078652:964.5
152:4.884:528.5
134:1.1167682926829268:1774.0
82:4.115730337078652:964.5
152:4.757142857142857:529.0
134:1.127076923076923:1772.5
82:4.115730337078652:964.5
45:4.1625000000000005:160.0
134:1.1482758620689655:1767.0
82:4.115730337078652:964.5
45:4.1625000000000005:161.0
150:5.7234375:1537.0
134:1.1482758620689655:1762.5
82:4.115730337078652:964.5
45:4.210344827586207:162.5
150:5.635384615384615:1538.5
134:1.137577639751553:1749.0
82:4.115730337078652:964.5
45:4.3094117647058825:167.0
150:5.55:1538.0
134:1.1446875:1737.0
82:4.115730337078652:964.5
45:4.2593023255813955:167.0
150:5.308695652173913:1538.5
134:1.2009836065573771:1724.0
82:4.115730337078652:964.5
45:4.210344827586207:166.5
150:5.386764705882353:1539.5
134:1.2049342105263159:1717.5
82:4.115730337078652:964.5
45:4.210344827586207:166.5
134:1.2291946308724833:1700.5
82:4.115730337078652:964.5
45:4.360714285714286:167.5
150:5.386764705882353:1546.5
149:4.884:1510.0
147:1.2852631578947369:1742.5
134:1.1892857142857143:1693.5
82:4.115730337078652:964.5
45:4.3094117647058825:167.5
150:5.386764705882353:1546.5
149:4.884:1510.5
147:1.3082142857142858:1738.5
134:1.0901785714285714:1673.0
82:4.210344827586207:965.0
45:4.07:168.0
147:1.3271739130434783:1737.5
134:1.1:1670.0
82:4.210344827586207:965.0
45:4.07:168.5
147:1.3719101123595505:1736.0
134:1.1305555555555555:1661.5
82:4.210344827586207:965.0
45:3.981521739130435:169.0
134:1.1305555555555555:1657.5
82:4.3094117647058825:965.0
45:3.896808510638298:170.5
134:1.1305555555555555:1658.0
82:4.3094117647058825:965.0
45:3.896808510638298:170.0
134:1.1305555555555555:1657.5
82:4.3094117647058825:965.0
45:3.8557894736842107:170.0
134:1.127076923076923:1657.5
82:4.3094117647058825:965.0
45:3.896808510638298:170.0
134:1.1305555555555555:1655.5
82:4.3094117647058825:965.0
45:3.896808510638298:170.5
147:1.7116822429906542:1706.5
134:1.1340557275541796:1652.5
82:4.3094117647058825:965.0
45:3.8557894736842107:170.0
147:1.719718309859155:1703.5
134:1.1482758620689655:1644.5
82:4.3094117647058825:964.0
45:3.8557894736842107:169.0
147:1.7116822429906542:1699.0
134:1.1591772151898734:1641.5
82:4.3094117647058825:964.0
45:3.896808510638298:168.5
147:1.7360189573459717:1697.5
134:1.1702875399361024:1640.5
82:4.3094117647058825:964.0
45:3.8557894736842107:169.0
147:1.7955882352941177:1692.0
134:1.2049342105263159:1638.5
82:4.3094117647058825:964.0
45:3.7:169.5
134:1.2375:1638.0
82:4.3094117647058825:963.5
45:3.7:170.0
134:1.2375:1637.0
82:4.3094117647058825:963.5
45:3.7:170.5
148:7.793617021276596:59.0
147:1.8407035175879398:1684.5
134:1.2416949152542374:1635.5
82:4.3094117647058825:963.0
45:3.7377551020408166:171.5
148:7.6312500000000005:59.0
147:1.8407035175879398:1680.5
134:1.2587628865979381:1630.5
82:4.3094117647058825:962.5
45:3.8557894736842107:173.5
147:1.8315000000000001:1679.5
134:1.2587628865979381:1628.0
82:4.3094117647058825:962.5
45:3.8557894736842107:173.5
147:1.8223880597014925:1676.5
134:1.2544520547945206:1620.5
82:4.3094117647058825:962.5
45:3.7762886597938143:172.5
147:1.7610576923076924:1669.0
134:1.2291946308724833:1600.0
82:4.3094117647058825:962.5
45:3.7377551020408166:170.0
147:1.7442857142857144:1651.5
134:1.332:1590.5
82:4.3094117647058825:963.0
45:3.5911764705882354:170.5
147:1.7442857142857144:1648.5
134:1.3417582417582419:1589.5
82:4.3094117647058825:963.0
45:3.5911764705882354:170.5
147:1.7360189573459717:1642.5
134:1.3667910447761193:1585.5
82:4.3094117647058825:962.5
45:3.556310679611651:170.0
147:1.7610576923076924:1642.0
134:1.3617100371747213:1584.5
82:4.3094117647058825:962.5
45:3.488571428571429:170.0
147:1.8688775510204083:1640.0
134:1.3566666666666667:1583.5
82:4.3094117647058825:962.5
45:3.4556603773584906:170.0
134:1.3667910447761193:1581.0
82:4.3094117647058825:962.5
45:3.4556603773584906:170.0
134:1.3822641509433962:1578.5
82:4.3094117647058825:962.5
45:3.556310679611651:170.0
134:1.430859375:1573.0
82:4.3094117647058825:962.5
45:3.626732673267327:170.0
134:1.430859375:1572.5
82:4.2593023255813955:962.5
45:3.626732673267327:170.0
147:1.719718309859155:1621.0
134:1.430859375:1572.0
82:4.210344827586207:962.5
45:3.5911764705882354:170.5
147:1.7278301886792453:1619.0
134:1.4142857142857144:1571.0
82:4.210344827586207:962.5
45:3.5221153846153848:170.5
147:1.7442857142857144:1614.5
134:1.419767441860465:1570.5
82:4.210344827586207:962.5
45:3.5221153846153848:171.5
134:1.419767441860465:1571.0
82:4.1625000000000005:962.5
45:3.4556603773584906:171.0
134:1.4142857142857144:1571.5
82:4.1625000000000005:962.5
45:3.4556603773584906:170.5
134:1.4142857142857144:1571.5
82:4.115730337078652:962.5
45:3.4556603773584906:170.5
134:1.4142857142857144:1571.0
82:4.115730337078652:962.5
45:3.4556603773584906:170.5
134:1.4252918287937744:1569.0
82:4.115730337078652:962.5
45:3.488571428571429:170.0
134:1.4478260869565218:1567.5
82:4.115730337078652:962.5
45:3.4233644859813084:170.0
134:1.4478260869565218:1567.0
82:4.115730337078652:962.5
45:3.4233644859813084:170.0
134:1.4535714285714285:1566.0
82:4.115730337078652:962.5
45:3.4556603773584906:170.0
134:1.4478260869565218:1564.0
82:4.115730337078652:962.5
45:3.3916666666666666:170.0
134:1.459362549800797:1557.5
82:4.115730337078652:963.0
45:3.3000000000000003:169.0
134:1.477016129032258:1550.5
82:4.115730337078652:963.0
45:3.213157894736842:169.0
147:1.6802752293577983:1592.5
134:1.4951020408163265:1541.0
82:4.1625000000000005:963.0
45:3.185217391304348:169.0
147:1.7116822429906542:1590.5
134:1.5521186440677968:1532.5
82:4.1625000000000005:962.5
45:3.185217391304348:168.5
147:1.7610576923076924:1590.0
134:1.5587234042553193:1532.0
82:4.1625000000000005:962.5
45:3.185217391304348:168.5
147:1.8593908629441624:1587.5
134:1.5653846153846154:1530.0
82:4.210344827586207:963.0
45:3.157758620689655:167.5
147:1.917801047120419:1584.5
134:1.5995633187772926:1527.0
82:4.210344827586207:963.0
45:3.0272727272727273:167.0
39:3.6630000000000003:200.0
147:1.917801047120419:1581.5
134:1.6136563876651984:1524.5
82:4.210344827586207:963.0
45:2.954032258064516:167.0
39:3.626732673267327:200.5
147:1.948404255319149:1578.0
134:1.5857142857142859:1522.5
82:4.210344827586207:963.0
45:2.907142857142857:166.0
39:3.4233644859813084:201.0
147:1.9278947368421053:1575.0
134:1.5995633187772926:1518.0
82:4.210344827586207:962.5
45:2.907142857142857:166.5
39:3.33:201.0
134:1.5857142857142859:1515.5
82:4.210344827586207:962.5
45:2.884251968503937:165.5
39:3.33:202.0
134:1.5653846153846154:1512.5
82:4.1625000000000005:962.5
45:2.907142857142857:165.0
39:3.33:202.5
134:1.5788793103448275:1510.0
82:4.1625000000000005:962.5
45:2.884251968503937:164.0
39:3.3000000000000003:203.5
134:1.5721030042918456:1509.0
82:4.210344827586207:962.5
45:2.86171875:164.0
39:3.2705357142857143:203.5
134:1.5587234042553193:1507.5
82:4.210344827586207:962.5
45:2.7961832061068703:164.5
39:3.157758620689655:204.0
134:1.5788793103448275:1507.0
82:4.210344827586207:962.5
45:2.7961832061068703:165.0
39:3.157758620689655:204.5
134:1.6136563876651984:1505.0
82:4.3094117647058825:962.5
45:2.775:166.0
39:3.078151260504202:206.0
134:1.6136563876651984:1505.0
82:4.3094117647058825:962.5
45:2.775:166.5
39:3.078151260504202:205.5
134:1.6207964601769913:1504.5
82:4.3094117647058825:962.5
45:2.754135338345865:167.5
39:3.0272727272727273:206.5
134:1.606578947368421:1504.5
82:4.3094117647058825:962.5
45:2.7961832061068703:167.5
39:3.0525:207.0
134:1.5653846153846154:1503.0
82:4.3094117647058825:963.0
45:2.83953488372093:167.5
39:3.0525:208.0
134:1.5788793103448275:1502.5
82:4.3094117647058825:962.5
45:2.8176923076923077:168.0
39:3.0525:209.0
134:1.6136563876651984:1500.0
82:4.3094117647058825:962.5
45:2.8176923076923077:168.5
39:3.1042372881355935:210.0
134:1.6574660633484164:1497.0
82:4.2593023255813955:963.0
45:2.7961832061068703:169.0
39:3.1042372881355935:212.0
146:7.6312500000000005:1614.5
134:1.7526315789473685:1494.0
82:4.2593023255813955:963.0
45:2.7133333333333334:169.0
39:2.978048780487805:212.5
146:7.6312500000000005:1614.5
134:1.7955882352941177:1494.0
82:4.2593023255813955:963.0
45:2.6737226277372264:169.0
39:2.954032258064516:212.5
134:1.8044334975369458:1494.0
82:4.2593023255813955:963.0
45:2.6933823529411764:170.0
134:1.7955882352941177:1492.0
45:2.754135338345865:170.5
39:2.83953488372093:213.0
134:1.8044334975369458:1491.0
82:4.2593023255813955:962.5
45:2.754135338345865:171.0
39:2.86171875:213.0
134:1.8044334975369458:1490.5
82:4.2593023255813955:962.5
45:2.775:171.5
39:2.86171875:213.0
134:1.8044334975369458:1490.5
82:4.2593023255813955:963.0
45:2.7961832061068703:171.5
39:2.907142857142857:213.5
134:1.8133663366336634:1489.5
82:4.1625000000000005:963.0
45:2.8176923076923077:172.5
39:2.978048780487805:213.5
134:1.8223880597014925:1487.0
45:2.83953488372093:174.5
39:3.2705357142857143:214.5
134:1.8133663366336634:1485.0
45:2.83953488372093:174.5
39:3.2415929203539826:214.5
13:5.7234375:1540.0
134:1.8223880597014925:1479.0
45:2.884251968503937:174.5
39:3.185217391304348:215.0
13:5.7234375:1539.5
134:1.8223880597014925:1474.5
45:2.7961832061068703:174.5
39:3.1042372881355935:215.5
13:5.55:1538.0
134:1.8223880597014925:1473.5
45:2.775:175.0
39:3.1307692307692307:216.0
13:5.55:1536.5
134:1.8223880597014925:1468.5
45:2.7133333333333334:176.5
13:5.467164179104477:1531.5
134:1.85:1467.5
45:2.6543478260869566:177.0
13:5.467164179104477:1531.0
134:1.8881443298969072:1464.5
45:2.508904109589041:178.5
13:5.467164179104477:1531.5
134:2.023756906077348:1456.0
45:2.1934131736526945:183.0
13:5.7234375:1531.5
134:2.023756906077348:1456.0
45:2.1674556213017753:182.0
13:5.55:1532.0
142:6.66:175.0
134:2.035:1456.0
45:2.1674556213017753:180.0
13:5.55:1531.5
142:6.541071428571429:175.0
134:2.035:1456.5
45:2.142105263157895:174.5
13:5.386764705882353:1532.0
142:6.105:174.5
134:2.1296511627906978:1453.0
45:1.9907608695652175:175.0
13:5.386764705882353:1532.0
45:1.9693548387096775:174.5
13:5.386764705882353:1532.0
134:2.001639344262295:1448.0
45:2.001639344262295:174.5
13:5.386764705882353:1532.0
142:6.208474576271187:173.5
134:2.035:1447.5
45:2.0931428571428574:174.0
13:5.386764705882353:1531.5
142:6.105:173.5
134:2.035:1447.0
45:2.1051724137931034:174.0
13:5.386764705882353:1532.0
142:6.004918032786885:174.5
134:2.057865168539326:1445.5
82:4.115730337078652:961.5
45:2.0931428571428574:174.5
39:2.9304:222.0
13:5.467164179104477:1532.5
134:2.1051724137931034:1442.0
82:4.1625000000000005:962.0
45:2.057865168539326:176.0
39:2.884251968503937:222.0
13:5.55:1532.5
134:2.1051724137931034:1442.0
45:2.057865168539326:176.0
39:2.907142857142857:222.5
13:5.55:1533.5
134:2.1051724137931034:1441.0
45:2.023756906077348:176.5
39:2.884251968503937:222.5
13:5.635384615384615:1536.5
134:2.142105263157895:1439.5
45:1.938095238095238:175.5
13:5.386764705882353:1532.5
134:2.142105263157895:1440.0
45:1.938095238095238:176.0
13:5.386764705882353:1532.5
134:2.142105263157895:1439.5
82:4.1625000000000005:962.5
45:1.938095238095238:175.5
13:5.386764705882353:1532.5
134:2.142105263157895:1440.0
82:4.1625000000000005:962.5
45:1.9278947368421053:175.5
13:5.386764705882353:1532.5
134:2.180357142857143:1440.0
82:4.1625000000000005:962.0
45:1.917801047120419:175.5
13:5.467164179104477:1532.5
134:2.247239263803681:1440.0
82:4.1625000000000005:963.0
45:1.9078125000000001:176.0
13:5.467164179104477:1533.0
134:2.4583892617449665:1440.0
82:4.115730337078652:963.0
45:1.8688775510204083:176.0
13:5.467164179104477:1533.0
134:2.475:1439.5
82:4.115730337078652:963.0
45:1.8407035175879398:176.0
39:2.508904109589041:226.5
13:5.467164179104477:1533.0
134:2.508904109589041:1437.5
82:4.115730337078652:963.0
45:1.8044334975369458:176.5
39:2.508904109589041:226.5
13:5.467164179104477:1533.0
134:2.4918367346938775:1435.0
82:4.1625000000000005:963.5
45:1.7781553398058254:178.0
13:5.467164179104477:1532.5
134:2.54375:1435.0
45:1.7526315789473685:178.5
13:5.467164179104477:1532.5
134:2.5615384615384618:1434.5
45:1.7360189573459717:178.0
13:5.467164179104477:1532.5
140:6.66:230.0
134:2.6164285714285715:1433.5
45:1.719718309859155:178.0
13:5.467164179104477:1532.5
140:6.66:230.0
134:2.7335820895522387:1432.0
45:1.6500000000000001:178.0
13:5.467164179104477:1532.0
140:6.31551724137931:230.5
134:2.754135338345865:1432.5
45:1.6280000000000001:178.5
13:5.467164179104477:1533.0
140:6.208474576271187:231.0
134:2.775:1433.0
45:1.5995633187772926:179.5
13:5.55:1532.5
140:6.105:230.5
134:2.7335820895522387:1432.0
45:1.5995633187772926:179.5
13:5.55:1533.0
140:6.004918032786885:231.0
134:2.7133333333333334:1430.5
45:1.606578947368421:179.5
13:5.55:1532.5
140:5.908064516129032:231.5
134:2.6933823529411764:1427.5
45:1.6207964601769913:180.5
13:5.55:1532.5
134:2.6543478260869566:1426.5
45:1.6500000000000001:179.5
13:5.635384615384615:1532.5
134:2.635251798561151:1427.0
45:1.6352678571428572:179.5
13:5.635384615384615:1532.5
134:2.6164285714285715:1427.5
45:1.6500000000000001:179.0
13:5.55:1532.5
134:2.6164285714285715:1427.5
45:1.6574660633484164:178.5
13:5.55:1532.5
134:2.5795774647887324:1427.0
45:1.6726027397260275:179.0
39:2.3183544303797468:232.5
13:5.55:1532.5
134:2.526206896551724:1424.5
45:1.6802752293577983:179.5
39:2.275155279503106:233.0
13:5.55:1532.5
134:2.508904109589041:1423.5
45:1.7360189573459717:178.5
39:2.22:232.5
13:5.55:1533.0
134:2.508904109589041:1424.0
45:1.7360189573459717:178.5
39:2.2066265060240964:233.0
13:5.55:1533.0
134:2.54375:1423.5
45:1.7037209302325582:179.0
39:2.180357142857143:232.5
13:5.55:1533.0
134:2.5615384615384618:1423.0
45:1.6280000000000001:179.0
39:2.1296511627906978:233.0
13:5.55:1533.0
134:2.5615384615384618:1421.0
45:1.6280000000000001:178.0
39:2.0694915254237287:233.0
13:5.55:1533.0
134:2.597872340425532:1419.5
82:4.1625000000000005:965.5
45:1.5995633187772926:177.5
39:2.023756906077348:234.0
13:5.55:1533.0
134:2.635251798561151:1417.5
82:4.210344827586207:966.0
45:1.5857142857142859:178.0
39:1.9278947368421053:234.0
13:5.55:1533.0
134:2.6737226277372264:1414.5
45:1.5721030042918456:177.5
39:1.917801047120419:234.0
13:5.55:1533.0
